code,label,bug_class,description
"def evaluate_quadratic_polynomial(a: float, b: float, c: float, x: float) -> float:
    """"""
    Evaluates a quadratic polynomial ax^2 + bx + c for a given x.
    """"""
    if not all(isinstance(arg, (int, float)) for arg in [a, b, c, x]):
        raise TypeError(""All coefficients and x must be numbers."")

    result = a * (x ** 2) + b * x + c
    return result",0,clean,Evaluates a quadratic polynomial (ax^2 + bx + c) for specific coefficients and a given variable 'x'.
"def celsius_to_fahrenheit(celsius: float) -> float:
    """"""
    Converts a temperature from Celsius to Fahrenheit using the formula: F = C * 9/5 + 32.
    """"""
    if not isinstance(celsius, (int, float)):
        raise TypeError(""Celsius temperature must be a number."")

    fahrenheit = (celsius * 9 / 5) + 32
    return fahrenheit",0,clean,Converts a temperature value from Celsius to Fahrenheit.
"def calculate_net_income(gross_income: float, tax_rate_percent: float) -> float:
    """"""
    Calculates net income by subtracting a percentage tax from gross income.
    """"""
    if not all(isinstance(arg, (int, float)) for arg in [gross_income, tax_rate_percent]):
        raise TypeError(""Gross income and tax rate must be numbers."")
    if gross_income < 0:
        raise ValueError(""Gross income cannot be negative."")
    if not (0 <= tax_rate_percent <= 100):
        raise ValueError(""Tax rate must be between 0 and 100 percent."")

    tax_amount = gross_income * (tax_rate_percent / 100.0)
    net_income = gross_income - tax_amount
    return net_income",0,clean,Calculates the net income by applying a percentage tax rate to a given gross income.
"def calculate_average(numbers: list[float]) -> float:
    """"""
    Calculates the arithmetic average of a list of numbers.
    Returns 0.0 for an empty list to avoid ZeroDivisionError.
    """"""
    if not isinstance(numbers, list) or not all(isinstance(n, (int, float)) for n in numbers):
        raise TypeError(""Numbers must be a list of numbers."")

    if not numbers: 
        return 0.0

    total_sum = sum(numbers)
    average = total_sum / len(numbers)
    return average",0,clean,"Calculates the arithmetic average of a list of numbers, returning 0.0 for an empty list."
"def scale_value(value: float, original_min: float, original_max: float, target_min: float, target_max: float) -> float:
    """"""
    Scales a value from an original range to a new target range.
    """"""
    if not all(isinstance(arg, (int, float)) for arg in [value, original_min, original_max, target_min, target_max]):
        raise TypeError(""All input arguments must be numbers."")
    if original_min > original_max:
        raise ValueError(""Original minimum cannot be greater than original maximum."")
    if target_min > target_max:
        raise ValueError(""Target minimum cannot be greater than target maximum."")

    original_range_span = original_max - original_min
    if original_range_span == 0:
        if value == original_min:
            return target_min
        else:
            raise ValueError(""Value is outside the zero-span original range."")

    scaled_value = ((value - original_min) / original_range_span) * (target_max - target_min) + target_min
    return scaled_value",0,clean,"Scales a given value from an original numerical range to a target numerical range, handling zero-span original ranges safely."
"def calculate_percentage(part: float, whole: float) -> float:
    """"""
    Calculates the percentage of a part relative to a whole.
    Raises ZeroDivisionError if 'whole' is zero.
    """"""
    if not all(isinstance(arg, (int, float)) for arg in [part, whole]):
        raise TypeError(""Part and whole must be numbers."")
    if part < 0 or whole < 0:
        raise ValueError(""Part and whole values must be non-negative for percentage calculation."")

    percentage = (part / whole) * 100.0
    return percentage",0,clean,"Calculates the percentage of a 'part' value relative to a 'whole' value, raising ZeroDivisionError if 'whole' is zero."
"def get_user_by_id(user_id_str):
    """"""
    Retrieves user details by ID, performing integer validation on the path parameter and returning a user dictionary or error.
    """"""
    try:
        user_id = int(user_id_str)
        if user_id <= 0:
            return {""error"": ""Invalid user ID."", ""status"": 400}
    except ValueError:
        return {""error"": ""User ID must be an integer."", ""status"": 400}

    # Simulate database lookup for a secure user
    users_db = {
        101: {""id"": 101, ""name"": ""Alice Smith"", ""email"": ""alice@example.com""},
        102: {""id"": 102, ""name"": ""Bob Johnson"", ""email"": ""bob@example.com""}
    }
    
    user = users_db.get(user_id)
    if user:
        return {""data"": user, ""status"": 200}
    else:
        return {""error"": ""User not found."", ""status"": 404}",0,clean,"Retrieves user details by ID, performing integer validation on the path parameter and returning a user dictionary or error."
"def create_product(product_data):
    """"""
    Creates a new product, validating required fields and types from a JSON-like dict.
    """"""
    if not isinstance(product_data, dict):
        return {""error"": ""Request body must be a JSON object."", ""status"": 400}

    required_fields = [""name"", ""price""]
    for field in required_fields:
        if field not in product_data:
            return {""error"": f""Missing field: '{field}'."", ""status"": 400}

    # Basic type and value validation
    if not isinstance(product_data[""name""], str) or not product_data[""name""].strip():
        return {""error"": ""Name must be a non-empty string."", ""status"": 400}
    if not isinstance(product_data[""price""], (int, float)) or product_data[""price""] <= 0:
        return {""error"": ""Price must be a positive number."", ""status"": 400}
    
    # Optional field
    description = product_data.get(""description"", """").strip()
    
    # Simulate saving to DB and returning new product info
    new_product_id = 1001 # Generated by DB
    return {
        ""data"": {
            ""id"": new_product_id,
            ""name"": product_data[""name""].strip(),
            ""price"": product_data[""price""],
            ""description"": description
        },
        ""status"": 201
    }",0,clean,"Creates a new product, validating required fields, their types, and sanitizing string inputs from the JSON body."
"def search_items(query_param):
    """"""
    Searches for items using a query string, sanitizing it to prevent basic injection.
    """"""
    if not isinstance(query_param, str) or not query_param.strip():
        return {""error"": ""Search query cannot be empty."", ""status"": 400}

    # Simulate a very basic 'SQL-like' escape to protect against simple injection if used in a raw string query
    # In a real app, prepared statements are used, but this demonstrates input sanitization.
    sanitized_query = query_param.strip().replace(""'"", ""''"").replace(""%"", ""\\%"").replace(""_"", ""\\_"")
    
    # Simulate a search operation with sanitized query
    matching_items = []
    if ""example"" in sanitized_query.lower():
        matching_items.append({""id"": 201, ""name"": ""Example Item A""})
    if ""test"" in sanitized_query.lower():
        matching_items.append({""id"": 202, ""name"": ""Test Product B""})

    if matching_items:
        return {""data"": matching_items, ""count"": len(matching_items), ""status"": 200}
    else:
        return {""data"": [], ""count"": 0, ""message"": ""No items found."", ""status"": 200}",0,clean,"Searches for items using a query string, sanitizing it with a basic SQL-like escape to prevent simple injection."
"def update_order_status(order_id_str, update_data, current_user_id):
    """"""
    Updates an order's status, validating inputs and simulating an authorization check.
    """"""
    try:
        order_id = int(order_id_str)
        if order_id <= 0:
            return {""error"": ""Invalid order ID."", ""status"": 400}
    except ValueError:
        return {""error"": ""Order ID must be an integer."", ""status"": 400}

    if not isinstance(update_data, dict) or ""status"" not in update_data:
        return {""error"": ""Request body must specify 'status'."", ""status"": 400}

    new_status = update_data[""status""]
    if not isinstance(new_status, str) or new_status not in [""pending"", ""shipped"", ""delivered"", ""cancelled""]:
        return {""error"": ""Invalid status value."", ""status"": 400}
    
    # Simulate authorization: Only user 101 can update order 501
    if order_id == 501 and current_user_id != 101:
        return {""error"": ""Unauthorized to update this order."", ""status"": 403}

    # Simulate database update
    return {""message"": f""Order {order_id} status updated to {new_status}."", ""status"": 200}",0,clean,"Updates an order's status, validating path and body parameters, and including a conceptual authorization check."
"def delete_item(item_id_str, user_roles):
    """"""
    Deletes an item by ID, validating the ID and checking user permissions.
    """"""
    try:
        item_id = int(item_id_str)
        if item_id <= 0:
            return {""error"": ""Invalid item ID."", ""status"": 400}
    except ValueError:
        return {""error"": ""Item ID must be an integer."", ""status"": 400}

    # Simulate authorization: Only users with 'admin' role can delete
    if ""admin"" not in user_roles:
        return {""error"": ""Forbidden: Requires 'admin' role."", ""status"": 403}

    # Simulate checking if item exists
    if item_id not in [10, 20, 30]: # Example existing items
        return {""error"": ""Item not found."", ""status"": 404}

    # Simulate database deletion (no actual DB call, just a placeholder)
    return {""message"": f""Item {item_id} deleted successfully."", ""status"": 204}",0,clean,"Deletes an item by ID, validating the ID and enforcing an 'admin' role authorization check."
"def get_application_configuration(is_admin_request):
    """"""
    Retrieves application configuration, hiding sensitive details from non-admin users.
    """"""
    full_config = {
        ""app_name"": ""SecureApp"",
        ""version"": ""1.0.0"",
        ""database_url"": ""mysql://user:password@host/db"", # Sensitive
        ""api_key"": ""supersecretkey123"", # Sensitive
        ""log_level"": ""INFO"",
        ""feature_flags"": {""new_ui"": True, ""beta_mode"": False}
    }

    if is_admin_request:
        return {""data"": full_config, ""status"": 200}
    else:
        # Filter out sensitive information for non-admin users
        public_config = {
            k: v for k, v in full_config.items()
            if k not in [""database_url"", ""api_key""]
        }
        return {""data"": public_config, ""status"": 200}",0,clean,"Retrieves application configuration, selectively hiding sensitive details from non-admin requests."
"def handle_login(credentials):
    """"""
    Handles a login attempt, validating username and password format.
    """"""
    if not isinstance(credentials, dict):
        return {""error"": ""Request body must be a JSON object."", ""status"": 400}
    
    username = credentials.get(""username"")
    password = credentials.get(""password"")

    if not isinstance(username, str) or not username.strip():
        return {""error"": ""Username is required."", ""status"": 400}
    if not isinstance(password, str) or not password.strip():
        return {""error"": ""Password is required."", ""status"": 400}

    # Basic length check for security (e.g., brute force protection)
    if len(username) < 3 or len(username) > 50:
        return {""error"": ""Username length invalid."", ""status"": 400}
    if len(password) < 8 or len(password) > 100:
        return {""error"": ""Password length invalid."", ""status"": 400}

    # In a real app, username/password would be hashed and compared securely.
    # Here we just acknowledge valid format.
    clean_username = username.strip() # Sanitize before further use (e.g., logging)
    
    # Simulate success (not actual authentication)
    return {""message"": f""Login attempt for user '{clean_username}' processed."", ""status"": 200}",0,clean,"Processes a login attempt, validating the format and length of username and password inputs for security."
"def _html_escape(text):
    return text.replace('&', '&amp;').replace('<', '&lt;').replace('>', '&gt;').replace('""', '&quot;').replace(""'"", '&#x27;')

def get_all_messages(user_id):
    """"""
    Retrieves a list of messages for a user, ensuring message content is HTML-escaped.
    """"""
    # Simulate fetching messages from a database
    raw_messages = [
        {""id"": 1, ""sender"": ""Admin"", ""content"": ""Welcome to our site! Click <a href='/help'>here</a>.""},
        {""id"": 2, ""sender"": ""UserX"", ""content"": ""Hello & goodbye <script>alert('xss');</script>""},
        {""id"": 3, ""sender"": ""System"", ""content"": ""Your payment is due.""}
    ]

    escaped_messages = []
    for msg in raw_messages:
        # Ensure that content is HTML-escaped for safe display in a web browser
        escaped_messages.append({
            ""id"": msg[""id""],
            ""sender"": _html_escape(msg[""sender""]),
            ""content"": _html_escape(msg[""content""])
        })
    
    return {""data"": escaped_messages, ""count"": len(escaped_messages), ""status"": 200}",0,clean,"Retrieves a list of messages for a user, ensuring all message content is HTML-escaped before output."
"def _html_escape(text):
    return text.replace('&', '&amp;').replace('<', '&lt;').replace('>', '&gt;').replace('""', '&quot;').replace(""'"", '&#x27;')

def post_new_comment(comment_data, author_id):
    """"""
    Receives a new comment, sanitizes its content for HTML safety, and 'stores' it.
    """"""
    if not isinstance(comment_data, dict) or ""content"" not in comment_data:
        return {""error"": ""Comment content is required."", ""status"": 400}
    
    raw_content = comment_data[""content""]
    if not isinstance(raw_content, str) or not raw_content.strip():
        return {""error"": ""Comment content cannot be empty."", ""status"": 400}

    # Sanitize content before processing/storing to prevent XSS on display
    sanitized_content = _html_escape(raw_content.strip())

    # Simulate saving to database and returning the clean comment
    new_comment_id = 901
    return {
        ""data"": {
            ""id"": new_comment_id,
            ""author_id"": author_id,
            ""content"": sanitized_content,
            ""timestamp"": ""2023-10-27T10:00:00Z"" # Simulated
        },
        ""message"": ""Comment posted successfully."",
        ""status"": 201
    }",0,clean,"Receives a new comment, sanitizes its user-provided content using HTML escaping to prevent XSS, and 'stores' it."
"def get_health_status():
    """"""
    Provides a simple health check status for the service.
    """"""
    # In a real application, this might check database connections,
    # external services, etc. For this example, it's always healthy.
    
    status_info = {
        ""status"": ""healthy"",
        ""service_name"": ""API Gateway"",
        ""version"": ""1.0.0"",
        ""timestamp"": ""2023-10-27T10:00:00Z"" # Simulated
    }
    
    # All values are hardcoded or derived from internal sources,
    # ensuring no user input or sensitive data is directly output.
    return {""data"": status_info, ""status"": 200}",0,clean,"Provides a simple health check, returning a hardcoded status to ensure no sensitive information leakage."
"def check_user_login(username, password):
    """"""
    Simulates checking user credentials against a database.
    Directly concatenates username and password into the SQL query,
    making it vulnerable to SQL injection.
    """"""
    sql_query = ""SELECT user_id FROM users WHERE username = '"" + username + ""' AND password = '"" + password + ""'""
    # In a real application, db_execute would run this query
    # e.g., result = db_execute(sql_query)
    # return result
    return sql_query # Returning query for demonstration",1,sql_injection,"A function that checks user login credentials by concatenating the username and password directly into a SELECT statement, making it vulnerable to SQL injection."
"def get_product_details(product_id):
    """"""
    Fetches product details based on a product ID.
    Concatenates the product_id directly into the SQL query,
    allowing for SQL injection, even if product_id is expected to be numeric.
    """"""
    # Assuming product_id might be passed as a string from web input
    sql_query = ""SELECT name, description, price FROM products WHERE id = "" + product_id
    # result = db_execute(sql_query)
    # return result
    return sql_query",1,sql_injection,"A function that retrieves product details using a product ID, concatenating the ID directly into the SQL query without sanitization, leading to SQL injection."
"def update_user_email(user_id, new_email):
    """"""
    Updates a user's email address in the database.
    Directly concatenates user_id and new_email into the UPDATE statement,
    creating an SQL injection vulnerability.
    """"""
    sql_query = ""UPDATE users SET email = '"" + new_email + ""' WHERE user_id = "" + str(user_id)
    # db_execute(sql_query)
    # return ""Email updated successfully (simulated)""
    return sql_query",1,sql_injection,"A function that updates a user's email by directly embedding user-provided `user_id` and `new_email` into an UPDATE statement, making it vulnerable to SQL injection."
"def add_new_comment(post_id, author_name, comment_content):
    """"""
    Adds a new comment to a post.
    Concatenates post_id, author_name, and comment_content directly into an INSERT statement,
    making it susceptible to SQL injection.
    """"""
    sql_query = (
        ""INSERT INTO comments (post_id, author, content) VALUES (""
        + str(post_id) + "", '"" + author_name + ""', '"" + comment_content + ""')""
    )
    # db_execute(sql_query)
    # return ""Comment added (simulated)""
    return sql_query",1,sql_injection,"A function that inserts a new comment by directly concatenating `post_id`, `author_name`, and `comment_content` into an INSERT statement, creating an SQL injection vulnerability."
"def remove_cart_item(user_id, item_id):
    """"""
    Removes an item from a user's shopping cart.
    Directly concatenates user_id and item_id into the DELETE statement's WHERE clause,
    exposing it to SQL injection.
    """"""
    sql_query = ""DELETE FROM shopping_cart WHERE user_id = "" + str(user_id) + "" AND item_id = "" + str(item_id)
    # db_execute(sql_query)
    # return ""Item removed from cart (simulated)""
    return sql_query",1,sql_injection,"A function that deletes an item from a shopping cart by directly concatenating `user_id` and `item_id` into the DELETE statement's WHERE clause, making it vulnerable to SQL injection."
"def get_sorted_products(sort_column):
    """"""
    Retrieves a list of products sorted by a specified column.
    Directly uses the user-provided sort_column in the ORDER BY clause,
    which is a common SQL injection vector.
    """"""
    # Example: sort_column = ""name DESC"" or ""price""
    sql_query = ""SELECT id, name, price FROM products ORDER BY "" + sort_column
    # result = db_execute(sql_query)
    # return result
    return sql_query",1,sql_injection,"A function that retrieves products sorted by a column name provided directly by the user, making the ORDER BY clause vulnerable to SQL injection."
"def get_paginated_articles(limit, offset):
    """"""
    Fetches articles with pagination based on limit and offset parameters.
    Concatenates the limit and offset values directly into the SQL query,
    leading to SQL injection vulnerability.
    """"""
    # Assuming limit and offset are integers but come as strings from input
    sql_query = ""SELECT id, title, published_date FROM articles LIMIT "" + str(limit) + "" OFFSET "" + str(offset)
    # result = db_execute(sql_query)
    # return result
    return sql_query",1,sql_injection,"A function that fetches paginated articles by directly concatenating user-provided `limit` and `offset` values into the SQL LIMIT and OFFSET clauses, creating an SQL injection vulnerability."
"def search_products_by_keyword(search_term):
    """"""
    Searches for products based on a keyword using a LIKE clause.
    Directly embeds the search_term into the SQL query, making it vulnerable to SQL injection.
    """"""
    # Example: search_term = ""laptop""
    sql_query = ""SELECT name, description, price FROM products WHERE name LIKE '%"" + search_term + ""%'""
    # result = db_execute(sql_query)
    # return result
    return sql_query",1,sql_injection,"A function that searches for products by directly embedding a user-provided `search_term` into a SQL LIKE clause, making it vulnerable to SQL injection."
"def filter_orders(customer_id, order_status):
    """"""
    Filters orders based on customer ID and order status.
    Concatenates both customer_id and order_status directly into the WHERE clause,
    creating multiple points of SQL injection vulnerability.
    """"""
    sql_query = (
        ""SELECT order_id, total_amount, order_date FROM orders WHERE ""
        ""customer_id = "" + str(customer_id) + "" AND status = '"" + order_status + ""'""
    )
    # result = db_execute(sql_query)
    # return result
    return sql_query",1,sql_injection,"A function that filters orders by directly concatenating both `customer_id` and `order_status` into the SQL WHERE clause, creating an SQL injection vulnerability."
"def get_inventory_filtered(filter_clause_fragment):
    """"""
    Retrieves inventory items using a dynamic WHERE clause fragment provided by the user.
    Directly concatenates the entire filter_clause_fragment into the SQL query,
    making it extremely vulnerable to arbitrary SQL injection.
    """"""
    # Example: filter_clause_fragment = ""category='Electronics' AND stock_quantity > 50""
    sql_query = ""SELECT item_id, name, stock_quantity FROM inventory WHERE "" + filter_clause_fragment
    # result = db_execute(sql_query)
    # return result
    return sql_query",1,sql_injection,"A function that retrieves inventory items by directly concatenating an arbitrary user-provided WHERE clause fragment into the SQL query, leading to severe SQL injection vulnerability."
"def get_user_profile(username: str):
    """"""
    Retrieves a user's profile information by username.
    Vulnerable to SQL injection via the username parameter.
    """"""
    sql_query = f""SELECT user_id, email, full_name FROM users WHERE username = '{username}'""
    # In a real app, this would be db_connection.execute(sql_query)
    # For this exercise, we just simulate the query construction.
    # Assume execute_query is a global or passed-in function
    return ""Query executed: "" + sql_query",1,sql_injection,"Retrieves user profile details based on a username, vulnerable to SQL injection in the WHERE clause using an f-string."
"def get_product_details(product_id: int):
    """"""
    Fetches product details by its ID.
    Vulnerable to SQL injection if product_id is not strictly validated
    as an integer and single quotes are later added implicitly or explicitly
    in the database layer, or if an attacker injects a string to break out.
    """"""
    sql_query = ""SELECT product_name, description, price FROM products WHERE product_id = {}"".format(product_id)
    # Assume execute_query is a global or passed-in function
    return ""Query executed: "" + sql_query",1,sql_injection,"Fetches product details by ID, vulnerable to SQL injection in the WHERE clause if the numeric ID can be manipulated using the .format() method."
"def create_new_log_entry(message: str, user_id: int):
    """"""
    Inserts a new log entry into the database.
    Vulnerable to SQL injection via the message parameter.
    """"""
    # Note: user_id is integer, but message needs quotes
    sql_query = f""INSERT INTO logs (message, user_id, timestamp) VALUES ('{message}', {user_id}, NOW())""
    # Assume execute_query is a global or passed-in function
    return ""Query executed: "" + sql_query",1,sql_injection,"Inserts a new log entry with a user-provided message and user ID, vulnerable to SQL injection in the message parameter using an f-string."
"def update_user_setting(user_id: int, setting_key: str, new_value: str):
    """"""
    Updates a specific setting for a user.
    Vulnerable to SQL injection via new_value and setting_key parameters.
    """"""
    sql_query = f""UPDATE user_settings SET setting_value = '{new_value}' WHERE user_id = {user_id} AND setting_name = '{setting_key}'""
    # Assume execute_query is a global or passed-in function
    return ""Query executed: "" + sql_query",1,sql_injection,"Updates a user's specific setting, vulnerable to SQL injection through both the new setting value and the setting key parameters using an f-string."
"def delete_document_by_name(document_name: str, owner_id: int):
    """"""
    Deletes a document by its name for a specific owner.
    Vulnerable to SQL injection via the document_name parameter.
    """"""
    sql_query = f""DELETE FROM documents WHERE document_name = '{document_name}' AND owner_id = {owner_id}""
    # Assume execute_query is a global or passed-in function
    return ""Query executed: "" + sql_query",1,sql_injection,"Deletes a document by name for a given owner, vulnerable to SQL injection in the document name parameter using an f-string."
"def get_sorted_items(item_type: str, sort_column: str, sort_order: str = 'ASC'):
    """"""
    Retrieves a list of items of a given type, sorted by a specified column and order.
    Vulnerable to SQL injection via sort_column and sort_order parameters.
    """"""
    if sort_order.upper() not in ['ASC', 'DESC']:
        sort_order = 'ASC'
    
    sql_query = f""SELECT id, name, description FROM items WHERE type = '{item_type}' ORDER BY {sort_column} {sort_order}""
    # Assume execute_query is a global or passed-in function
    return ""Query executed: "" + sql_query",1,sql_injection,"Retrieves sorted items by type, vulnerable to SQL injection in the ORDER BY clause via the sort_column and sort_order parameters using an f-string."
"def search_products_by_keyword(keyword: str):
    """"""
    Searches for products whose names contain a specific keyword.
    Vulnerable to SQL injection via the keyword parameter.
    """"""
    sql_query = f""SELECT product_id, product_name, price FROM products WHERE product_name LIKE '%{keyword}%'""
    # Assume execute_query is a global or passed-in function
    return ""Query executed: "" + sql_query",1,sql_injection,"Searches for products by a keyword using a LIKE clause, vulnerable to SQL injection in the keyword parameter using an f-string."
"def get_paginated_comments(post_id: int, page_size: int, page_num: int):
    """"""
    Fetches comments for a post with pagination.
    Vulnerable to SQL injection if page_size or page_num are manipulated to
    inject malicious SQL within or after the numeric context.
    """"""
    offset_val = (page_num - 1) * page_size
    limit_val = page_size
    
    sql_query = f""SELECT comment_id, author_id, comment_text FROM comments WHERE post_id = {post_id} LIMIT {limit_val} OFFSET {offset_val}""
    # Assume execute_query is a global or passed-in function
    return ""Query executed: "" + sql_query",1,sql_injection,"Fetches paginated comments for a post, vulnerable to SQL injection if pagination parameters like `page_size` or `page_num` are manipulated using an f-string."
"def check_role_exists(role_name: str):
    """"""
    Checks if a given role name exists in the roles table.
    Vulnerable to SQL injection via the role_name parameter.
    """"""
    sql_query = f""SELECT 1 FROM roles WHERE role_name = '{role_name}' LIMIT 1""
    # Assume execute_query is a global or passed-in function
    return ""Query executed: "" + sql_query",1,sql_injection,"Checks for the existence of a role by name, vulnerable to SQL injection in the role name parameter using an f-string."
"def get_data_from_dynamic_table(table_name: str, record_id: int):
    """"""
    Retrieves data from a dynamically specified table by record ID.
    Extremely vulnerable to SQL injection via the table_name parameter.
    """"""
    sql_query = f""SELECT * FROM {table_name} WHERE id = {record_id}""
    # Assume execute_query is a global or passed-in function
    return ""Query executed: "" + sql_query",1,sql_injection,"Retrieves data from a dynamically specified table based on an ID, extremely vulnerable to SQL injection in the table name parameter using an f-string."
"def get_user_profile_fstring(username: str):
    """"""
    Retrieves a user's profile information using an f-string for the WHERE clause.
    """"""
    query = f""SELECT id, name, email FROM users WHERE username = '{username}'""
    print(f""Executing query: {query}"")
    # In a real app, this would execute the query against a database
    return {""id"": 1, ""name"": ""Test User"", ""email"": ""test@example.com""} # Mock result",1,sql_injection,"Retrieves a user's profile using an f-string to build a SELECT query, vulnerable to SQL injection through the `username` parameter."
"def find_product_details_format(product_id: str):
    """"""
    Fetches product details using .format() for the WHERE clause.
    """"""
    query = ""SELECT product_name, description, price FROM products WHERE product_id = '{}'"".format(product_id)
    print(f""Executing query: {query}"")
    # Simulate DB query
    return {""product_name"": ""Gadget X"", ""description"": ""A cool gadget."", ""price"": 99.99} # Mock result",1,sql_injection,"Fetches product details using `.format()` to build a SELECT query, vulnerable to SQL injection through the `product_id` parameter."
"def update_user_email_fstring(user_id: int, new_email: str):
    """"""
    Updates a user's email address using an f-string for the SET clause.
    """"""
    query = f""UPDATE users SET email = '{new_email}' WHERE id = {user_id}""
    print(f""Executing query: {query}"")
    # Simulate DB update
    return True # Mock result",1,sql_injection,"Updates a user's email using an f-string to build an UPDATE query, vulnerable to SQL injection through the `new_email` parameter."
"def delete_order_by_id_format(order_uuid: str):
    """"""
    Deletes an order by its UUID using .format() for the WHERE clause.
    """"""
    query = ""DELETE FROM orders WHERE uuid = '{}'"".format(order_uuid)
    print(f""Executing query: {query}"")
    # Simulate DB delete
    return True # Mock result",1,sql_injection,"Deletes an order using `.format()` to build a DELETE query, vulnerable to SQL injection through the `order_uuid` parameter."
"def get_articles_sorted_fstring(sort_column: str, limit: int = 10):
    """"""
    Retrieves articles sorted by a dynamic column using an f-string for the ORDER BY clause.
    """"""
    # Bad practice: allowing sort_column to be directly injected without validation
    query = f""SELECT id, title, author FROM articles ORDER BY {sort_column} LIMIT {limit}""
    print(f""Executing query: {query}"")
    # Simulate DB query
    return [{""id"": 1, ""title"": ""Article A"", ""author"": ""John Doe""}] # Mock result",1,sql_injection,"Retrieves articles with an f-string dynamically constructing the ORDER BY clause, vulnerable to SQL injection through the `sort_column` parameter."
"def add_log_entry_fstring(message: str, level: int):
    """"""
    Adds a log entry to a table using an f-string for the VALUES clause.
    """"""
    # Assuming 'message' should be quoted, and 'level' is an integer.
    # Injection in 'message' is direct due to missing escape.
    query = f""INSERT INTO logs (timestamp, message, level) VALUES (NOW(), '{message}', {level})""
    print(f""Executing query: {query}"")
    # Simulate DB insert
    return True # Mock result",1,sql_injection,"Adds a log entry using an f-string to build an INSERT query, vulnerable to SQL injection through the `message` parameter."
"def search_invoices_format(customer_name: str, min_amount: float):
    """"""
    Searches invoices by customer name and minimum amount using .format() for multiple WHERE conditions.
    """"""
    # Note: min_amount is float, but if it comes from user input as string, it's dangerous if not converted/validated
    # customer_name is string and quoted, making it vulnerable.
    query = ""SELECT invoice_id, amount, date FROM invoices WHERE customer_name = '{0}' AND amount > {1}"".format(customer_name, min_amount)
    print(f""Executing query: {query}"")
    # Simulate DB query
    return [{""invoice_id"": ""INV001"", ""amount"": 150.75, ""date"": ""2023-01-15""}] # Mock result",1,sql_injection,"Searches invoices using `.format()` to build a SELECT query with multiple WHERE conditions, vulnerable to SQL injection through the `customer_name` parameter."
"def get_users_by_id_list_fstring(user_ids: list[str]):
    """"""
    Retrieves multiple users by a list of string IDs, building an IN clause with an f-string.
    """"""
    # This is dangerous if user_ids contains unvalidated strings, e.g., [""1"", ""2 OR 1=1""]
    id_list_str = "", "".join(user_ids) 
    query = f""SELECT id, username FROM users WHERE id IN ({id_list_str})""
    print(f""Executing query: {query}"")
    # Simulate DB query
    return [{""id"": 1, ""username"": ""user1""}] # Mock result",1,sql_injection,"Retrieves users based on a list of string IDs, building an IN clause with an f-string, vulnerable to SQL injection if elements in `user_ids` are not properly validated before joining."
"def authenticate_admin_format(username: str, password: str):
    """"""
    Authenticates an admin user using .format() to build a WHERE clause for credentials.
    """"""
    # Classic login bypass scenario
    query = ""SELECT id FROM admins WHERE username = '{0}' AND password = '{1}'"".format(username, password)
    print(f""Executing query: {query}"")
    # Simulate DB query
    # In a real scenario, this would return a user ID if authenticated, or None
    if username == ""admin"" and password == ""securepass"":
        return 1
    return None # Mock result",1,sql_injection,"Authenticates an admin user using `.format()` to build a SELECT query for credentials, highly vulnerable to SQL injection through `username` and `password` parameters for login bypass."
"def get_data_from_dynamic_table_fstring(table_name: str, record_id: int):
    """"""
    Retrieves data from a dynamically specified table using an f-string.
    """"""
    # Extremely dangerous if table_name comes from untrusted input
    query = f""SELECT * FROM {table_name} WHERE id = {record_id}""
    print(f""Executing query: {query}"")
    # Simulate DB query
    return {""id"": record_id, ""data"": ""some data""} # Mock result",1,sql_injection,"Retrieves data from a dynamically specified table using an f-string to embed the table name, extremely vulnerable to SQL injection through the `table_name` parameter."
"def get_user_profile(username):
    """"""
    Fetches a user's profile details based on username.
    Vulnerable to SQL injection via the username parameter.
    """"""
    query = ""SELECT id, email, created_at FROM users WHERE username = '%s'"" % username
    print(f""Executing SQL: {query}"")
    # In a real scenario, this would involve db_cursor.execute(query) and fetching results
    return f""Profile data for: {username} (simulated)""",1,sql_injection,"This function fetches user profile details, vulnerable to SQL injection because it directly interpolates the username into a SELECT query using %s."
"def search_products(search_term):
    """"""
    Searches for products by a given search term using LIKE.
    Vulnerable to SQL injection via the search_term parameter.
    """"""
    query = ""SELECT name, price FROM products WHERE description LIKE '%%%s%%'"" % search_term
    print(f""Executing SQL: {query}"")
    # In a real scenario, this would involve db_cursor.execute(query) and fetching results
    return f""Search results for: {search_term} (simulated)""",1,sql_injection,"This function searches products using a LIKE clause, vulnerable to SQL injection because it directly interpolates the search term into a SELECT query using %s."
"def update_user_email(user_id, new_email):
    """"""
    Updates a user's email address by user ID.
    Vulnerable to SQL injection via both user_id and new_email parameters.
    """"""
    query = ""UPDATE users SET email = '%s' WHERE id = %s"" % (new_email, user_id)
    print(f""Executing SQL: {query}"")
    # In a real scenario, this would involve db_cursor.execute(query)
    return f""Updated email for user {user_id} to {new_email} (simulated)""",1,sql_injection,"This function updates a user's email, vulnerable to SQL injection because it directly interpolates both the new email and user ID into an UPDATE query using %s."
